host_id,time,in_paris,has_face,nb_face,face_area_ratio,clean_score,lifestyle_score,host_picture_type
6316760,2306,0,1,2,0.11565432098765432,0.0,0.0,life_style
255830168,2306,0,1,2,0.09607901234567902,0.0,0.0,life_style
17449347,2306,0,1,1,0.03581234567901235,0.25655612349510193,0.05758291482925415,pro_style
113866768,2306,0,1,1,0.19705679012345678,0.32871198654174805,0.0034660103265196085,pro_style
27664293,2306,0,1,1,0.018133333333333335,0.0016207614680752158,0.24878443777561188,life_style
358522434,2306,0,0,0,0.0,0.0,0.0,no_person
239024325,2306,0,0,0,0.0,0.0,0.0,no_person
514130017,2306,0,0,0,0.0,0.0,0.0,no_person
70324887,2306,0,1,1,0.042666666666666665,0.09984332323074341,0.17511749267578125,life_style
19060167,2306,0,1,1,0.2820740740740741,0.3209479749202728,0.00928906723856926,pro_style
470191540,2306,0,1,2,0.2456888888888889,0.0,0.0,life_style
514364868,2306,0,1,1,0.08148148148148149,0.3330700993537903,0.00019742280710488558,pro_style
31615209,2306,0,1,1,0.14763456790123458,0.00970403291285038,0.24272197484970093,life_style
462338875,2306,0,1,2,0.26222222222222225,0.0,0.0,life_style
302565673,2306,0,1,1,0.16426666666666667,0.26314952969551086,0.05263783782720566,pro_style
485590723,2306,0,0,0,0.0,0.0,0.0,no_person
422891593,2306,0,1,2,0.2316641975308642,0.0,0.0,life_style
256630758,2306,0,0,0,0.0,0.0,0.0,no_person
15343323,2306,0,1,2,0.016296296296296295,0.0,0.0,life_style
15551630,2306,0,1,1,0.049777777777777775,0.0290963277220726,0.2281777560710907,life_style
99483454,2306,0,1,1,0.08517530864197531,0.31007716059684753,0.017442122101783752,pro_style
455804836,2306,0,1,1,0.3408395061728395,0.3236128091812134,0.007290381006896496,pro_style
514253401,2306,0,1,1,0.05878518518518518,0.24928583204746246,0.06303562223911285,pro_style
44842742,2306,0,1,1,0.14962962962962964,0.329288512468338,0.0030336137861013412,pro_style
284311830,2306,0,1,1,0.02542222222222222,0.10008776932954788,0.17493416368961334,life_style
514401046,2306,0,0,0,0.0,0.0,0.0,no_person
21180049,2306,0,1,1,0.2557432098765432,0.09104792028665543,0.18171407282352448,life_style
94585996,2306,0,1,1,0.5642271604938272,0.2862779200077057,0.03529158607125282,pro_style
121732624,2306,0,1,1,0.011851851851851851,0.1057462990283966,0.17069028317928314,life_style
17393382,2306,0,1,1,0.019733333333333332,0.046599239110946655,0.2150505632162094,life_style
1458304,2306,0,1,1,0.31695802469135803,0.3147273063659668,0.01395453978329897,pro_style
514227498,2306,0,0,0,0.0,0.0,0.0,no_person
2471816,2306,0,1,1,0.2497185185185185,0.32128942012786865,0.009032919071614742,pro_style
42957828,2306,0,1,1,0.002311111111111111,0.0002979443524964154,0.24977654218673706,life_style
201347960,2306,0,1,1,0.23893333333333333,0.31851354241371155,0.011114832945168018,pro_style
7376110,2306,0,1,1,0.27093333333333336,0.31505724787712097,0.013707073405385017,pro_style
462413231,2306,0,1,1,0.2773333333333333,0.10313680768013,0.1726473867893219,life_style
87067081,2306,0,0,0,0.0,0.0,0.0,no_person
25596284,2306,0,0,0,0.0,0.0,0.0,no_person
49881263,2306,0,1,1,0.007269135802469136,0.02325575239956379,0.23255817592144012,life_style
54436135,2306,0,1,2,0.3127111111111111,0.0,0.0,life_style
2902563,2306,0,0,0,0.0,0.0,0.0,no_person
514416313,2306,0,1,1,0.22828641975308642,0.3220302164554596,0.008477340452373028,pro_style
5227000,2306,0,1,1,0.10121481481481481,0.1115415021777153,0.16634386777877808,life_style
34211626,2306,0,1,2,0.2994172839506173,0.0,0.0,life_style
454235570,2306,0,1,3,0.1378962962962963,0.0,0.0,life_style
21883548,2306,0,1,1,0.14032592592592594,0.035452645272016525,0.22341051697731018,life_style
476126588,2306,0,0,0,0.0,0.0,0.0,no_person
104602638,2306,0,1,1,0.09244444444444444,0.3038794696331024,0.02209039032459259,pro_style
22769309,2306,0,1,2,0.21829135802469135,0.0,0.0,life_style
468798193,2306,0,0,0,0.0,0.0,0.0,no_person
2355396,2306,0,1,1,0.007723456790123457,0.0065035088919103146,0.24512235820293427,life_style
101469061,2306,0,1,1,0.38271604938271603,0.32989466190338135,0.002578998450189829,pro_style
514598903,2306,0,1,1,0.002962962962962963,0.0006428787601180375,0.24951784312725067,life_style
350318308,2306,0,1,1,0.11555555555555555,0.3066219091415405,0.0200335830450058,pro_style
401494571,2306,0,1,1,0.26271604938271603,0.05172025039792061,0.21120978891849518,life_style
33854785,2306,0,1,2,0.17384691358024693,0.0,0.0,life_style
471829485,2306,0,0,0,0.0,0.0,0.0,no_person
327126072,2306,0,0,0,0.0,0.0,0.0,no_person
6302707,2306,0,1,2,0.03954567901234568,0.0,0.0,life_style
35459954,2306,0,1,1,0.12043456790123457,0.2817777097225189,0.03866675868630409,pro_style
506011736,2306,0,0,0,0.0,0.0,0.0,no_person
48611786,2306,0,1,1,0.027812345679012345,0.00452834228053689,0.24660374224185944,life_style
6973324,2306,0,1,2,0.07701728395061729,0.0,0.0,life_style
514234035,2306,0,1,1,0.33066666666666666,0.31083908677101135,0.01687069609761238,pro_style
514447779,2306,0,1,1,0.013037037037037036,0.10972234606742859,0.16770826280117035,life_style
261737624,2306,0,1,1,0.010074074074074074,0.004782042000442743,0.2464134842157364,life_style
491754659,2306,0,1,1,0.1388641975308642,0.0673016607761383,0.19952374696731567,life_style
60082723,2306,0,0,0,0.0,0.0,0.0,no_person
3781852,2306,0,0,0,0.0,0.0,0.0,no_person
53587275,2306,0,1,1,0.11757037037037037,0.10254228115081787,0.1730932891368866,life_style
178273408,2306,0,1,1,0.2477827160493827,0.3181930184364319,0.011355236172676086,pro_style
172728316,2306,0,1,1,0.13121975308641975,0.33289697766304016,0.00032728552469052374,pro_style
5471269,2306,0,1,1,0.09125925925925926,0.02291526459157467,0.23281355202198029,life_style
513988239,2306,0,1,2,0.2870913580246914,0.0,0.0,life_style
17663748,2306,0,1,1,0.27466666666666667,0.31995028257369995,0.010037303902208805,pro_style
514715806,2306,0,1,1,0.12306172839506173,0.3038356602191925,0.022123239934444427,pro_style
2847097,2306,0,1,1,0.057244444444444445,0.16627167165279388,0.12529624998569489,pro_style
196336177,2306,0,1,1,0.03000493827160494,0.273779034614563,0.044665735214948654,pro_style
771078,2306,0,0,0,0.0,0.0,0.0,no_person
514670382,2306,0,1,1,0.06291358024691358,0.02143249660730362,0.23392561078071594,life_style
473456328,2306,0,0,0,0.0,0.0,0.0,no_person
204149523,2306,0,1,1,0.10964938271604938,0.32257452607154846,0.008069116622209549,pro_style
67537679,2306,0,0,0,0.0,0.0,0.0,no_person
106747871,2306,0,1,1,0.3107160493827161,0.33175525069236755,0.0011835830518975854,pro_style
503234637,2306,0,1,2,0.06137283950617284,0.0,0.0,life_style
122896217,2306,0,1,2,0.02949135802469136,0.0,0.0,life_style
508355464,2306,0,1,1,0.1368888888888889,0.3315618932247162,0.0013285789173096418,pro_style
11153732,2306,0,1,1,0.09398518518518519,0.0007670121267437935,0.24942472577095032,life_style
174630640,2306,0,1,1,0.19990123456790124,0.32725635170936584,0.004557720385491848,pro_style
4273468,2306,0,1,1,0.17378765432098767,0.09680626541376114,0.177395299077034,life_style
263184677,2306,0,1,1,0.03111111111111111,0.31235989928245544,0.0157301127910614,pro_style
514691939,2306,0,1,1,0.32252839506172837,0.2722455859184265,0.04581580311059952,pro_style
3265618,2306,0,1,1,0.2345679012345679,0.1837390661239624,0.1121957078576088,pro_style
24598922,2306,0,1,1,0.06775308641975308,0.32750144600868225,0.004373901057988405,pro_style
223425,2306,0,0,0,0.0,0.0,0.0,no_person
396645546,2306,0,1,1,0.08296296296296296,0.17100906372070312,0.12174317985773087,pro_style
75377546,2306,0,0,0,0.0,0.0,0.0,no_person
422266879,2306,0,1,1,0.0067555555555555554,0.0692371353507042,0.198072150349617,life_style
514702512,2306,0,1,1,0.18646913580246913,0.21461893618106842,0.08903580904006958,pro_style
17787373,2306,0,1,1,0.25635555555555556,0.3329925239086151,0.0002555802639108151,pro_style
2723122,2306,0,0,0,0.0,0.0,0.0,no_person
156084606,2306,0,1,1,0.026074074074074072,0.2060982584953308,0.0954262912273407,pro_style
9661076,2306,0,1,1,0.07676049382716049,0.3222235143184662,0.008332351222634315,pro_style
16791258,2306,0,0,0,0.0,0.0,0.0,no_person
178263766,2306,0,1,1,0.24035555555555554,0.1547093391418457,0.13396799564361572,pro_style
263270611,2306,0,1,1,0.04888888888888889,0.31965136528015137,0.010261506773531437,pro_style
2269531,2306,0,1,2,0.04701234567901234,0.0,0.0,life_style
5717961,2306,0,1,1,0.1490962962962963,0.29852402210235596,0.026107002049684525,pro_style
403971220,2306,0,0,0,0.0,0.0,0.0,no_person
274182049,2306,0,1,1,0.039466666666666664,0.011668078601360321,0.24124892055988312,life_style
514893866,2306,0,1,1,0.1516246913580247,0.32801780104637146,0.00398665526881814,pro_style
59504671,2306,0,1,2,0.3863308641975309,0.0,0.0,life_style
9303463,2306,0,1,2,0.03531851851851852,0.0,0.0,life_style
2147069,2306,0,1,3,0.11549629629629629,0.0,0.0,life_style
30643567,2306,0,1,1,0.1451851851851852,0.2861153781414032,0.03541345149278641,pro_style
119551181,2306,0,1,1,0.013037037037037036,0.012227393686771393,0.2408294379711151,life_style
61135458,2306,0,1,2,0.5790024691358024,0.0,0.0,life_style
514898960,2306,0,1,2,0.36717037037037037,0.0,0.0,life_style
460877778,2306,0,1,1,0.1776,0.3106657564640045,0.017000677064061165,pro_style
26491284,2306,0,1,1,0.22648888888888888,0.319893479347229,0.010079897940158844,pro_style
79460720,2306,0,1,1,0.2072493827160494,0.3322206735610962,0.0008345191599801183,pro_style
485331821,2306,0,0,0,0.0,0.0,0.0,no_person
3498310,2306,0,1,2,0.20318024691358025,0.0,0.0,life_style
399758892,2306,0,1,1,0.0416,0.016448063775897026,0.23766395449638367,life_style
514922129,2306,0,1,3,0.2777679012345679,0.0,0.0,life_style
514811937,2306,0,1,1,0.04187654320987654,0.319357305765152,0.010481994599103928,pro_style
119907900,2306,0,0,0,0.0,0.0,0.0,no_person
277710869,2306,0,0,0,0.0,0.0,0.0,no_person
460146907,2306,0,1,1,0.14074074074074075,0.21291150152683258,0.09031637012958527,pro_style
490169535,2306,0,1,1,0.1398716049382716,0.29157504439353943,0.031318724155426025,pro_style
7840371,2306,0,1,1,0.14763456790123458,0.0704793855547905,0.19714047014713287,life_style
242688017,2306,0,1,2,0.17777777777777778,0.0,0.0,life_style
83548035,2306,0,1,2,0.2551901234567901,0.0,0.0,life_style
29147128,2306,0,1,1,0.27681975308641976,0.3192271292209625,0.01057968195527792,pro_style
254469303,2306,0,1,1,0.27954567901234567,0.27785739302635193,0.04160695895552635,pro_style
93627264,2306,0,1,1,0.11986172839506173,0.23414111137390137,0.07439418137073517,pro_style
513742825,2306,0,1,1,0.06313086419753086,0.3166343867778778,0.012524209916591644,pro_style
30293550,2306,0,1,1,0.02548148148148148,0.02364068292081356,0.2322694957256317,life_style
514729075,2306,0,1,1,0.1597037037037037,0.295719712972641,0.02821020595729351,pro_style
44018994,2306,0,1,3,0.06771358024691358,0.0,0.0,life_style
19021152,2306,0,1,2,0.12458271604938272,0.0,0.0,life_style
32423116,2306,0,1,1,0.18010864197530865,0.024556880816817284,0.23158235847949982,life_style
418867773,2306,0,1,1,0.004622222222222222,0.0019618843216449022,0.24852856993675232,life_style
514818489,2306,0,1,1,0.010666666666666666,0.1191333457827568,0.16064998507499695,life_style
25643557,2306,0,1,1,0.09037037037037036,0.009145379066467285,0.24314096570014954,life_style
50868497,2306,0,1,1,0.03543703703703704,0.0038276759441941977,0.24712924659252167,life_style
17663943,2306,0,1,1,0.2862222222222222,0.32241806387901306,0.008186458609998226,pro_style
361233937,2306,0,1,1,0.2616888888888889,0.32005226612091064,0.009960779920220375,pro_style
462481076,2306,0,0,0,0.0,0.0,0.0,no_person
9610452,2306,0,1,2,0.4098172839506173,0.0,0.0,life_style
494600060,2306,0,1,1,0.2752,0.296075701713562,0.027943208813667297,pro_style
287926321,2306,0,1,1,0.023703703703703703,0.14848433434963226,0.1386367529630661,pro_style
3261054,2306,0,0,0,0.0,0.0,0.0,no_person
95486284,2306,0,1,1,0.10872098765432099,0.33108654618263245,0.001685079070739448,pro_style
37352506,2306,0,1,1,0.16,0.13642992079257965,0.14767755568027496,life_style
65321461,2306,0,1,1,0.21155555555555555,0.32890263199806213,0.0033230220433324575,pro_style
14533847,2306,0,1,2,0.20551111111111112,0.0,0.0,life_style
158218485,2306,0,1,1,0.13740246913580248,0.03130615875124931,0.226520374417305,life_style
19153871,2306,0,1,2,0.019990123456790125,0.0,0.0,life_style
66887930,2306,0,1,1,0.1036246913580247,0.033779796212911606,0.22466516494750977,life_style
22908371,2306,0,1,1,0.002054320987654321,3.989256583736278e-05,0.24997007846832275,life_style
403964550,2306,0,1,3,0.03403456790123457,0.0,0.0,life_style
348844556,2306,0,0,0,0.0,0.0,0.0,no_person
423394789,2306,0,1,1,0.12720987654320987,0.28703150153160095,0.03472637012600899,pro_style
449188258,2306,0,0,0,0.0,0.0,0.0,no_person
8526971,2306,0,1,2,0.017698765432098765,0.0,0.0,life_style
514843271,2306,0,1,2,0.1049679012345679,0.0,0.0,life_style
15987973,2306,0,1,1,0.13185185185185186,0.31718748807907104,0.012109389528632164,pro_style
24007268,2306,0,1,1,0.042666666666666665,0.3166176378726959,0.012536782771348953,pro_style
25801422,2306,0,1,1,0.10844444444444444,0.24802516400814056,0.06398113071918488,pro_style
43433977,2306,0,1,1,0.11954567901234568,0.1038636565208435,0.17210225760936737,life_style
124947316,2306,0,1,1,0.02802962962962963,0.016685226932168007,0.2374861091375351,life_style
515004376,2306,0,0,0,0.0,0.0,0.0,no_person
514998166,2306,0,1,2,0.014538271604938272,0.0,0.0,life_style
257659582,2306,0,1,1,0.1712,0.18974055349826813,0.10769457370042801,pro_style
156237071,2306,0,1,1,0.15328395061728395,0.19817502796649933,0.10136871039867401,pro_style
514997298,2306,0,1,1,0.004622222222222222,0.02901572175323963,0.22823821008205414,life_style
166142242,2306,0,0,0,0.0,0.0,0.0,no_person
147530029,2306,0,0,0,0.0,0.0,0.0,no_person
75217757,2306,0,1,2,0.019871604938271604,0.0,0.0,life_style
42296229,2306,0,1,2,0.021985185185185184,0.0,0.0,life_style
16254432,2306,0,1,1,0.0086320987654321,0.009095590561628342,0.24317830801010132,life_style
172175886,2306,0,1,1,0.004108641975308642,0.2940840423107147,0.029436931014060974,pro_style
494983135,2306,0,0,0,0.0,0.0,0.0,no_person
44533524,2306,0,1,1,0.06814814814814815,0.22743965685367584,0.07942023873329163,pro_style
233807673,2306,0,1,1,0.3085827160493827,0.1734454482793808,0.1199159175157547,pro_style
515145410,2306,0,0,0,0.0,0.0,0.0,no_person
28019570,2306,0,1,1,0.0768,0.26112112402915955,0.054159168154001236,pro_style
140486328,2306,0,1,1,0.23952592592592592,0.31213220953941345,0.01590084284543991,pro_style
144430839,2306,0,0,0,0.0,0.0,0.0,no_person
41916332,2306,0,1,2,0.2958222222222222,0.0,0.0,life_style
353434557,2306,0,1,1,0.016434567901234567,0.007904223166406155,0.2440718412399292,life_style
25765068,2306,0,1,1,0.3814518518518519,0.22986215353012085,0.07760339975357056,pro_style
512298198,2306,0,0,0,0.0,0.0,0.0,no_person
135537325,2306,0,1,1,0.22897777777777778,0.3195408284664154,0.010344407521188259,pro_style
503337683,2306,0,1,1,0.16154074074074073,0.22925765812397003,0.07805676013231277,pro_style
21612534,2306,0,1,3,0.07689876543209877,0.0,0.0,life_style
29434687,2306,0,1,2,0.02706172839506173,0.0,0.0,life_style
197109,2306,0,1,1,0.08592592592592592,0.05698564648628235,0.20726077258586884,life_style
7889186,2306,0,1,1,0.5508148148148149,0.2951556444168091,0.028633274137973785,pro_style
156857892,2306,0,1,3,0.18447407407407407,0.0,0.0,life_style
30730221,2306,0,1,1,0.3473382716049383,0.32519689202308655,0.006102355197072029,pro_style
257553,2306,0,1,1,0.19476543209876543,0.2592681348323822,0.055548880249261856,pro_style
12990776,2306,0,1,1,0.06352592592592593,0.24258525669574738,0.06806106120347977,pro_style
15616744,2306,0,1,1,0.14449382716049383,0.08229482173919678,0.1882788985967636,life_style
304435753,2306,0,1,1,0.02591604938271605,0.16181032359600067,0.1286422610282898,pro_style
106243777,2306,0,1,1,0.2277925925925926,0.2908658981323242,0.03185058385133743,pro_style
264708591,2306,0,0,0,0.0,0.0,0.0,no_person
19340856,2306,0,1,1,0.07930864197530864,0.31204208731651306,0.01596844010055065,pro_style
133088119,2306,0,1,1,0.13594074074074075,0.07819787412881851,0.19135159254074097,life_style
515319690,2306,0,1,4,0.049303703703703704,0.0,0.0,life_style
430825443,2306,0,1,1,0.009382716049382716,0.01336050033569336,0.23997962474822998,life_style
460217583,2306,0,1,1,0.4991604938271605,0.2504960298538208,0.0621279813349247,pro_style
12160545,2306,0,1,1,0.07223703703703703,0.32879438996315,0.003404192393645644,pro_style
5704084,2306,0,1,1,0.05333333333333334,0.021323926746845245,0.23400704562664032,life_style
20081145,2306,0,1,1,0.19247407407407408,0.31047093868255615,0.017146792262792587,pro_style
515331145,2306,0,0,0,0.0,0.0,0.0,no_person
84499866,2306,0,1,2,0.3712,0.0,0.0,life_style
462355018,2306,0,1,1,0.07496296296296297,0.008108800277113914,0.24391840398311615,life_style
9483093,2306,0,1,2,0.14498765432098765,0.0,0.0,life_style
188451931,2306,0,1,1,0.003851851851851852,0.004277725238353014,0.24679173529148102,life_style
1345766,2306,0,1,1,0.004879012345679013,0.007179170846939087,0.2446155995130539,life_style
61763906,2306,0,1,2,0.15051851851851852,0.0,0.0,life_style
34342187,2306,0,1,1,0.06447407407407407,0.2729528546333313,0.04528535157442093,pro_style
480603125,2306,0,1,1,0.009007407407407407,0.17962604761123657,0.11528047174215317,pro_style
423739232,2306,0,0,0,0.0,0.0,0.0,no_person
255387447,2306,0,1,1,0.3459753086419753,0.33263397216796875,0.0005245128995738924,pro_style
512596558,2306,0,0,0,0.0,0.0,0.0,no_person
9575513,2306,0,1,1,0.3220148148148148,0.3278084993362427,0.0041436501778662205,pro_style
20410338,2306,0,0,0,0.0,0.0,0.0,no_person
422442501,2306,0,1,1,0.06484938271604938,0.2844737768173218,0.036644671112298965,pro_style
